Colonia,Alcaldía,lat,lon,hospital_dist(km),pharmacy_dist(km),clinic_dist(km),dentist_dist(km),doctors_dist(km),convenience_dist(km),supermarket_dist(km),butcher_dist(km),marketplace_dist(km),greengrocer_dist(km),mall_dist(km),school_dist(km),university_dist(km),kindergarten_dist(km),bank_dist(km),atm_dist(km),target
LINDAVISTA II,GUSTAVO A. MADERO,19.498892898,-99.132624075,1.0554899659341204,0.5431495652387004,0.3630723779807507,0.5027049769023814,1.068509478713672,0.4009261258328115,1.0355099275564257,1.7870982691574495,2.285816712683641,1.8063750153165128,6.283128210073263,0.9973388613344544,5.652422552869722,0.803901905806406,0.2694967936257755,0.9345014772652824,22762.5
LINDAVISTA I,GUSTAVO A. MADERO,19.488801471,-99.130813252,0.6083632395502543,0.3002966962288605,1.1149874902724848,1.1627806962280385,0.4146921806290133,0.3061200641237163,0.6327746370718844,2.925148545027197,1.459372241603053,2.1145853413482527,5.151597055313453,0.5836353321155526,6.266661641801738,0.4682971410360215,0.3495537813588593,0.3768964015939541,40373.0
LIBERALES DE 1857,ALVARO OBREGON,19.393577801,-99.212784569,1.063047420468764,0.5320847814573786,1.4281981237597297,1.7971971903459123,2.1633200534486257,0.4962889373011542,0.6758541743338355,3.308093903916482,1.1922730703713356,2.890163384304577,4.108371610840814,0.8250036411535817,5.217570686312343,3.479101617267227,0.8117293023679847,2.393180209651296,52841.0
LEYES DE REFORMA 3A SECCION I,IZTAPALAPA,19.380771967,-99.069673173,2.7636272177296703,0.9507524248294702,3.69539240605014,2.0098918715202583,1.991884622025723,0.7652464189188289,1.4718770096344136,2.556807595047011,0.8975122888294974,2.3145147045375394,2.078933190713584,0.6906670323912288,2.840150325704955,1.205051199509553,0.987055507107386,3.830582593774768,21172.333333333
LEYES DE REFORMA 1A SECCION,IZTAPALAPA,19.36142419,-99.070953123,3.7456408042637777,0.8726689487756165,2.7239458560944207,0.2315626487473267,0.2455964522402361,0.0658174118988926,0.5499071043597265,0.76813317573484,0.7341395417562602,2.44676342757128,0.0768964912823086,0.9250190228632008,1.2763694594127786,3.155356073897754,0.6680081611341433,5.344304720112629,16417.0
LETRAN VALLE,BENITO JUAREZ,19.376585557,-99.156109198,0.733906467660168,0.2192075597861787,0.2391080373672479,0.294288060511592,1.542476296901554,0.2482401242087433,0.8933693795289689,0.2504032362144752,1.5148732161411675,0.980790305793028,2.94091857907313,0.5144046089183526,1.206071131540615,0.7672532398597535,0.2481252283962413,0.8143525425110695,43627.466666667
LEGARIA,MIGUEL HIDALGO,19.455323295,-99.192723494,1.0425136890456952,0.3467734116441253,0.7130569380264882,1.7045426021487595,2.018871627875049,0.5789337776023332,0.555200178400395,2.7629526224477723,0.5740942249388508,1.6649684013385582,2.384512445980509,0.3597487874471427,4.144067213904307,2.422337369630293,0.5263157644403926,1.8605479348241647,29443.833333333
LAS TINAJAS,CUAJIMALPA DE MORELOS,19.354325103,-99.283205134,1.866240626798856,0.5139630159603383,0.2879810802250935,1.5040069981879889,1.002105554212006,0.9528344062534572,0.4139305498308295,2.6457547863346487,1.6900727133987905,2.6450644688831364,0.9742098123201962,1.348116592227362,0.689204381949684,0.7056888856099592,1.0217231082606435,0.762704934064688,53335.214285714
LAS CUEVITAS,ALVARO OBREGON,19.386972774,-99.22641085,2.3311524580568017,0.6055820717251716,1.1110639394799555,1.17659283963527,3.765410485239575,0.2706428657672505,0.3706787129065213,3.7962862332115854,2.571124794791853,3.798863958202157,3.319888048478667,2.0032274947586663,4.165814392206274,3.0393463846030278,2.2382731807299545,2.5297599699962734,27056.0
LAS ARBOLEDAS,TLAHUAC,19.308553804,-99.052201863,3.1655044699149943,0.7890092941895744,3.261695199502538,1.4441396167548353,6.4251271892381965,0.5024255055333984,1.89267262558438,2.2793907855088165,4.591190019229843,2.714442521111821,5.568575509567989,1.1030413181083325,5.504303063160815,4.557860356045459,0.7222293708988988,8.993946052545677,19000.0
LAS AGUILAS SECC HORNOS,ALVARO OBREGON,19.362293885,-99.205069216,2.0021153132881637,1.0551310630626085,2.506992824693157,2.096088781371166,2.576241496970664,0.8143366510246091,0.5868334845020865,3.818024192058527,2.344615852422821,2.2718212604138173,0.8111043561482537,1.030610355674726,2.9043037417844637,2.622421396937528,0.7978199243157656,1.1784224473292584,33864.0
LAS AGUILAS (AMPL),ALVARO OBREGON,19.352144069,-99.215519516,1.3731538826732783,1.4153111292680338,3.2735204830119797,2.868778202128032,2.067748493119862,0.8295525568338815,0.0800822581257816,5.388459387096745,1.5561157572690854,2.664264222564769,2.001823086272262,1.548503974737513,2.9158056918010336,1.7374231720257485,0.8145478216282552,1.4394199435224877,34737.052631579
LAS AGUILAS,ALVARO OBREGON,19.360264739,-99.207083125,1.7934049285136702,1.3409793524792002,2.606557917814681,2.4046646985715694,2.3997882872670275,0.9387426323034774,0.6678600700138014,4.126695247198362,2.1260069991355093,2.5807010815494698,0.9572837955794172,1.3191978522347585,3.109334516826804,2.3974121422510666,0.8987370716239849,1.3723386553739354,44186.275362319
LA RAZA,AZCAPOTZALCO,19.465688875,-99.147057395,0.8852443013563899,0.3850898243482533,0.4670590370880014,1.418223742003288,1.1267279125227128,0.3439107705626573,1.3350504319564724,3.3788322893469243,1.0907124511495347,1.685467220557716,3.2342507670155536,0.8644943649918712,3.445127544776822,0.9829415585719904,0.5602525494951452,1.5653953826821398,14381.0
LA PURISIMA TICOMAN (BARR),GUSTAVO A. MADERO,19.511555925,-99.136333918,0.3810524888125845,0.2638387982877822,0.2055746405954187,0.3765843968813741,0.4956220801590324,0.2560797977328205,0.617934429218425,0.3684797002906877,3.091014619745238,0.3883402544549982,7.720511810045087,0.3781394012809367,5.279446456927016,1.243491192856358,0.3009460880766705,1.298407845341231,26926.0
LA PRECIOSA,AZCAPOTZALCO,19.486811454,-99.194145944,0.7868271887886421,0.5672908008763451,2.754939478929588,1.1367802503073072,1.6925317066658014,0.9113187830866116,1.2380616955308303,2.12067469349595,1.0085204473677722,2.7759433817910293,4.66334428994565,0.3096917641314289,5.3957146017547695,1.3603758600974336,0.9117356982894474,1.6109425141918412,25228.75
LA PRADERA,GUSTAVO A. MADERO,19.476007949,-99.066388579,3.1681798430200425,0.9422140653118072,5.017700883470019,1.5689670499930444,1.5418698130120596,0.5113019869844552,1.3515939571963749,4.223338084965109,0.9802377533388654,4.226703277242767,1.4150443632852414,0.5531656724297418,6.472861416872574,1.912021684535419,1.162101911049418,1.5752886802122732,27143.0
LA POLVORILLA,IZTAPALAPA,19.322128888,-99.048595331,3.679478759779229,1.5759729210018218,2.1146814008987924,2.777602431079632,5.198010686931265,1.413513266459477,2.675576882732972,2.061762739018143,4.299523779300816,3.809275635729224,4.215479878578892,2.114658314681793,4.495339088700479,4.064858331407099,1.998634988167083,9.57713325383572,10563.0
LA PASTORA,GUSTAVO A. MADERO,19.525917934,-99.138006568,0.4670702149765626,0.1610067628874301,0.9757046383750746,0.2430531880740856,0.5056068361893314,0.178318624380245,0.3587968175963751,0.2395563194064172,1.891334710526169,0.3515881100285123,7.347783245900015,0.3778565332443309,5.065611285235883,1.7394289171484514,0.5752150894267825,0.59851744690256,13485.0
LA OTRA BANDA,ALVARO OBREGON,19.336551236,-99.19554176,0.4272249058608291,0.8195251358358067,4.175374187598954,3.918763545335701,0.6689389473031923,0.5707109750907374,0.0906368818365229,3.722758095038437,0.6398940419081185,3.235570083040702,0.3982928182462665,0.4061251819086392,0.4422220657162896,4.441237655628428,0.2644024567115522,0.2552300695283811,46905.933333333
LA NORIA TEPEPAN,XOCHIMILCO,19.265819461,-99.128455463,1.1638132989508827,0.5219772961942308,3.35467781553393,0.7932630184163325,3.053623240341368,0.829747284860369,0.9047696816571102,3.116855339376317,2.277550793836721,1.0234583566665971,9.71862788054242,0.9495445977741368,4.271807828646397,1.0012146446024703,1.2128447306919756,0.3940083823798457,9777.0
LA NORIA,XOCHIMILCO,19.26328449,-99.123140076,1.72364487846361,0.4918063400680128,3.763822065644956,0.5023086206190055,3.406792779928128,0.4404879627141197,0.6232118996053928,3.471831160118982,1.6525810049859475,1.0817896052044051,10.124563245261816,0.3625596571231813,4.896884302869429,0.720058060667556,0.8120735366961594,0.7620194837189378,16162.666666667
LA NOPALERA,TLAHUAC,19.297286958,-99.053190289,3.465628521735,0.4715224107734121,4.446848528647076,1.2336016043425704,7.589939833389877,1.288616480928937,0.834694914161016,2.346022991021974,4.281776216320008,2.4218271463971823,6.6406804278334,1.3023450521799276,6.586696924710579,5.122553799975186,0.7752461334663533,8.357669990694282,9906.0
LA MAGDALENA PETLACALCO (PBLO),TLALPAN,19.235690364,-99.181733665,2.14563033399413,1.4113521262635078,5.673667150844562,6.057964699078946,5.070967294712263,1.3995080287957888,1.462405225084536,4.989405064395586,7.943681226272175,5.003257963814976,9.515008132393008,1.5976139976938828,5.521997669235262,2.322652272278253,4.717885655372595,6.582355546159048,13111.0
LA MAGDALENA ATLITIC (PBLO),LA MAGDALENA CONTRERAS,19.301981325,-99.245687803,1.949971841274302,0.620406390542656,1.8489493087341184,0.6718862531692437,6.2594361189665255,1.6045765740100977,0.6374543618759596,0.6330168260680014,5.970483513308603,0.6133629616651,1.1362395553002609,0.9645689747104648,2.5905620035193797,0.9655413830845262,2.7690346356545565,4.747678871961975,31588.0
LA  LONJA,TLALPAN,19.291073534,-99.180017435,1.760207236125903,0.1355280122462414,0.7537555443670553,0.1337287528796947,1.8616314442265895,0.1384350788734745,0.0933397026405769,0.1539910632598027,2.447431048690756,0.1404313280264005,4.373270193689935,2.019426364086574,1.174229384028852,0.1434596518186372,0.3138247412044145,0.508277986160069,35495.0
LA LOMA,ALVARO OBREGON,19.371965305,-99.24794984,1.4343896931217377,0.5663276038137619,0.963298663091549,3.082649786730706,4.23619354121792,0.5719203698176422,0.8943114395311474,2.3716043565880165,0.5650910285039347,2.37025402483238,1.1242686089992966,1.1154586800842266,1.381219507989323,2.3216691110976995,0.8976671198032525,0.8497275294415347,56739.548387097
LA LAGUNA TICOMAN (BARR),GUSTAVO A. MADERO,19.513442022,-99.129129874,0.943351028942034,0.507600342105797,0.936719913571867,0.5909732005577977,0.7726027990590312,0.4661206925621033,0.5443420204845151,0.4729637153623059,2.3079921926712887,0.5583708073781192,7.885642827369086,0.5265162110768388,4.502968260175005,0.9728195078448812,0.6278960345774349,1.7167083416032327,20912.333333333
LA JOYITA,IZTAPALAPA,19.394275251,-99.047250531,3.382140097745979,1.033338380076987,2.7864037191738724,4.381447040165475,4.367468516620847,0.1630353533833761,0.4107111034355471,4.536979550230078,2.169864129582872,4.593775729693923,4.356258567356476,1.4929896373204867,4.631748603115748,1.895967691219854,0.3438499083645058,4.152767479264216,11701.0
LA JOYA,BENITO JUAREZ,19.371476669,-99.150515148,0.5876629073184578,0.5577931572067412,0.5776441446084408,0.6845259600253255,1.008989849465228,0.10910491948791,1.1052902982978323,0.5663437297842152,2.0139410673627727,1.1895442818312731,2.2664007951844183,0.320511720207408,1.658805461066321,0.4855475465928733,0.6922023761417908,1.4460083735415192,28377.75
LA FAMA,TLALPAN,19.290525838,-99.176468867,1.753136431286287,0.2418576493039881,1.0351410236564476,0.2943976625594203,1.6529115641877614,0.2224039881273157,0.4704834980368573,0.2315382609376652,2.387462240230461,0.2380465677624118,4.70150861669381,1.6615687507769243,0.7968629536541967,0.3038243336618054,0.1372269075700924,0.4717124164870026,35714.0
LA ESTACION,TLAHUAC,19.312526463,-99.042108364,4.196301889480692,0.6145146750316826,3.371773063718225,2.584192522517613,6.462221365501489,0.7919925171707685,2.8593349577304963,3.3094563132511787,5.5555621090580525,3.8611426741207375,4.58609993921774,0.9655628276730156,5.746052268139182,5.152644895730991,1.4057597322990072,10.134920357436922,20522.0
LA CRUZ,ALVARO OBREGON,19.330503475,-99.207055515,0.932354558410304,0.3300069787891493,4.346172416105434,3.372607530428712,1.16979447085944,1.311187454051778,0.1593191163208096,4.306940756175848,0.9060470770264644,3.333083572572176,1.424908231788801,1.1983155547033175,1.1042433710229835,4.050029906999734,0.7319060433023994,1.5791331157378752,54849.333333333
LA CONCHA,XOCHIMILCO,19.253898072,-99.118227691,1.0956013259880917,1.1525690266653792,4.918180716141922,1.52651123644759,4.544228901982959,0.4074333663723386,0.5716566862503544,4.609533334314915,0.9763307086963184,1.3752098374331534,11.268667855045134,0.3838428684674997,5.864019213228185,1.6541639455410928,1.465089546362192,1.923775326350564,27146.25
LA CONCEPCION (BARR),COYOACAN,19.346662959,-99.157759601,0.5686354848466094,0.3375109941272118,0.3339828890959323,0.3366554580595383,0.4889173464309607,0.1752005804878108,0.485690595714,0.4014698846878648,0.6741742296989192,0.4050958576888718,1.1233572999003631,0.2208499886121326,1.9067153649034991,1.5356537468223217,0.3397909905755074,1.147009344609112,35255.75
LA CASCADA,ALVARO OBREGON,19.369371335,-99.202653647,1.5973381919490837,0.3933996862270735,2.064641617053847,1.428834883869667,2.6962340506988403,0.91073340031858,0.7739175631742229,3.0679297045554623,2.28591652760913,1.5444756899053875,1.2201389850094606,0.2050656843796708,2.820203705021309,3.0514468909078234,1.040357210101647,0.6411119868182885,36836.666666667
LA CARBONERA,LA MAGDALENA CONTRERAS,19.298240703,-99.256720115,2.500727348423202,1.352013187127544,2.9320920416268708,1.3243068227972117,7.41483524907914,2.522953874260955,0.3453756907818206,1.4030235135455311,7.12475225695897,1.35529175117774,2.3664807578160696,1.566874234361707,3.816807955034974,1.561400888221706,3.999170934933074,5.766222084337263,25668.0
LA CANDELARIA TICOMAN (BARR),GUSTAVO A. MADERO,19.521497598,-99.137489712,0.7693296528000438,0.2418400219748266,0.607700916455706,0.4866626656345565,0.6194143281102944,0.248765460863497,0.4736974155410104,0.5337834534562993,2.3534718915498285,0.5020304153102074,7.507572262580295,0.131918231841607,5.078312274788893,1.885977105052281,0.8026220583025941,0.526776823344168,13380.0
LA ASUNCION (BARR),XOCHIMILCO,19.298511565,-99.097124798,2.204078999756345,1.046072346200816,3.845163851656271,1.7736577468652426,3.3610547640187605,0.6106018950599059,2.5452481162008747,1.4743915120717352,0.4127702560201935,1.6968530659536905,7.586313947209491,1.0023695725593034,4.855215768487714,2.594912690173051,2.5234750136117743,4.532003924940992,32565.0
JUVENTUD UNIDA,TLALPAN,19.268718485,-99.152718978,0.9374189036394804,1.8905430489024733,2.6840237002851914,3.324817034950032,1.8463514612811571,0.2998566241342524,1.0114833265004894,3.586667507761968,4.766844974514788,0.5043880433696247,8.166240822990998,2.665879253325934,2.0238562319523177,2.603383400212264,0.9829932181367892,2.6996196018836565,34014.0
JUSTO SIERRA,IZTAPALAPA,19.362733395,-99.134886173,0.560185875857275,0.3916173024190103,1.2779293893323662,1.403126401400982,0.6412692412724107,0.4924642208843252,0.8295438642558847,1.296935598573259,1.739267874900119,1.1179382941170348,1.89523844870594,0.602784079085681,2.0140529219781893,0.6455402371183196,0.441803336980702,1.805625465737441,25521.0
JUAREZ,CUAUHTEMOC,19.426410882,-99.16418123,0.5325198170484919,0.41944057047324,0.8329463802256941,1.9218489893939588,1.0978959190341957,0.1577037458496932,0.065989786716496,1.895790227544233,2.79639503665339,0.6530420781385595,1.909150558927728,0.1187047047793218,1.23650734975062,1.016074838092061,0.0611632123860938,0.282823253538284,56951.810810811
JUAN ESCUTIA III,IZTAPALAPA,19.386401307,-99.032040891,2.5524937531240037,0.2909216902422971,1.6849036143022929,3.765084059943836,3.1608985799671694,0.3560078820027164,0.7321863101537818,4.221502147531484,2.306657900907477,6.283442710242508,4.582456234240736,1.6220309653586085,3.476424989081628,2.9516565686828167,0.7640572706650823,3.096681047732323,12454.0
JOYAS DEL PEDREGAL (FRACC),COYOACAN,19.305604862,-99.156887346,1.0394388419424765,0.498022202695995,1.3109559282236638,1.8168686761140356,1.0739887621214597,0.3571561752108037,1.007982800268416,1.1026354127037234,1.6105696745146,0.83608749601119,5.152559976347486,0.5734105097689981,1.1164920868397392,0.9380905317674488,0.8184006565719767,0.3568656238004614,44375.0
JOSEFA ORTIZ DE DOMINGUEZ,BENITO JUAREZ,19.387723861,-99.140714331,1.3972817713879035,0.5050487240806346,0.5240088210321531,0.2770775263552608,0.4713638648359643,0.2652293989548912,0.5583786965992747,1.2477122618831498,0.4430972584832716,1.4166694047814052,3.0475159680627697,0.3302154283727124,0.6856119408136955,1.4018413582933031,0.8302618482406874,0.8708842893000488,23823.8
JOSE MARIA PINO SUAREZ,ALVARO OBREGON,19.396908656,-99.198027726,1.145509132889298,0.5146339229677704,2.192540408475603,1.6732351679304711,0.851700568219898,0.6519360375610649,0.6604292353347807,1.9465007103526508,0.8864293340259995,2.125812396504764,4.173896887568028,0.4908939281529099,4.20767157376254,2.0210776670212587,1.1614599038414335,1.351426898509242,19611.0
JOSE LOPEZ PORTILLO I,IZTAPALAPA,19.303457411,-99.083248866,0.9971065447515324,0.3533012887841635,4.29738487031127,0.2221930265715282,4.71431056654258,0.0528675691155784,1.4182854408350776,0.097046167665836,1.37943705130648,0.2118833792755815,6.6485639858561605,2.4948355524891723,5.41196128984238,3.626134039091832,1.3738118101244934,5.974500508199214,26667.0
JORGE NEGRETE,GUSTAVO A. MADERO,19.526510794,-99.143316956,0.0976114211455191,0.1080720604051537,0.6055280024557037,0.1091733003947651,0.2775868781776122,0.0315282212390392,0.2028633385585486,0.1241335654672973,1.622656987043939,0.1251800014100453,6.788836095042876,0.4478907752936907,5.615497184754229,1.1805064265531735,0.2858408954198498,0.4576801968876728,11278.5
JARDINES EN LA MONTAA,TLALPAN,19.299247901,-99.203976444,2.1142400837479007,2.0948010454125985,2.157346614268028,2.5281566171608647,3.2209183595807573,1.4092646651408247,0.5061873914363646,2.414645257984924,3.716309784312631,2.4367178870117896,2.079142964581469,1.690220502840414,2.2392475164312438,2.7871892224918424,1.0432880561751263,2.8646262840210714,53320.85106383
JARDINES DEL PEDREGAL,ALVARO OBREGON,19.316121536,-99.202304708,2.1113126932420383,1.7118831862017585,3.3485082887485738,3.118858015000059,2.593876512403268,2.3881124659723474,0.939069683308086,3.1152294304920174,2.346473655927706,3.243015616298725,0.956846538446349,1.6179295325093928,1.8047021733779287,3.7789402553901086,1.3111893174775886,2.631029122023964,36949.071969697
JARDINES DE SAN JUAN,TLALPAN,19.213556929,-99.18677441,4.560445778672156,3.834923256150161,8.122914531668817,8.55009036169349,7.578559634233244,3.824507894282549,3.91916110466154,7.445559470240197,9.42102519898344,7.394612203697726,11.42468263490583,3.7167507941882953,8.028499435537078,4.5070118933811205,6.918270079479759,8.803524826714364,3750.0
JARDINES DE LA PALMA (HUIZACHITO),CUAJIMALPA DE MORELOS,19.370479772,-99.281253516,2.076606938586872,0.6975662333564088,1.5339958797333026,2.3073599869238386,0.9357534123098844,0.7861212921600679,1.052560209406313,2.7804885528533334,2.513423791384637,2.775663394052935,1.3673912676138904,0.3503984085797152,1.4562499836175484,0.8011747071572555,1.0277393803121262,1.2064688791249227,47510.428571429
JARDINES DE COYOACAN (FRACC),COYOACAN,19.314323329,-99.126775499,0.5514284133360725,0.2206165605924659,0.6164975954247663,0.2356442955743094,0.9024882493832904,0.2186713096754574,0.4707603266368376,2.3080410366367685,1.0523630525808068,3.5061536710425534,4.677376761214952,0.8592395141323064,1.4768881920248569,0.9862571035052704,0.4126347763939892,1.3794024848777588,28448.2
JARDINES COAPA-BELISARIO DOMINGUEZ,TLALPAN,19.304678117,-99.133188228,0.5675823345768709,0.2714485557186489,0.9178077721816598,0.5855512910020141,0.5665233379550616,0.2803891619571693,0.9554720838407368,1.2513024732034923,1.8613861089425845,3.070310204564885,5.408734322767475,0.6364664446514732,1.2190530897086902,1.4945845211747328,0.7345382552777685,1.4984752022390446,30714.333333333
JARDIN BALBUENA III,VENUSTIANO CARRANZA,19.413901448,-99.104051702,1.9126300584688496,0.4208549815706897,1.5513011846057585,1.3531295893776736,1.4813301883814145,1.034753315554496,0.5652357260818479,1.9385632017959744,1.704959470910111,2.0620934017880024,3.1789396687502296,0.3919075159044736,2.389108694767139,3.6107369557205504,0.3969787490750056,1.462733657440504,31415.090909091
JARDIN BALBUENA II,VENUSTIANO CARRANZA,19.417406681,-99.114393511,1.684889158600648,1.008390719666668,0.9124184614904348,2.494044238700107,2.4038393857399005,0.921526320567592,0.1859503224713951,1.7646966414581138,2.579916621443579,2.492383356815062,3.1558178880364904,0.9638150670831253,3.3864773007084508,2.578325082435344,0.899337781030775,2.3991192788198044,39133.5
JARDIN AZPEITIA,AZCAPOTZALCO,19.473531613,-99.173543999,0.832240562895766,0.5046647883088418,2.4515791031956944,1.406890767934976,1.8332360354376136,0.3893161878420132,0.2770200916870218,0.8491809868394662,1.2501486188136588,1.1970176799862402,4.724764228666138,0.1059464593193565,4.393028627435125,1.2185841454155444,0.4905949197557639,0.4142623305902274,37974.5
JAMAICA,VENUSTIANO CARRANZA,19.406764511,-99.123670036,0.770613081240948,0.9662280396816404,0.6197825217272939,2.5007706266531238,1.400795733139798,0.4760818222002112,0.8010202370873201,1.777418438316994,2.0474144280422397,2.6315120814212114,3.3716391499288805,0.8649921082072837,2.124443690080866,2.4092602970432986,0.3350539451448074,2.3544977648806604,33771.0
JAIME TORRES BODET,TLAHUAC,19.231616407,-98.99939133,3.6330689535782894,8.90645853206036,13.373347305104248,10.332842254391252,10.377261899063887,3.8903838615760256,8.114231698011428,11.119679478178533,5.042746978473635,10.991498945407171,13.010371210674924,7.458118036384823,7.760792268211585,3.599955416211636,3.975235258611422,14.029344395177484,3811.0
IZTACCIHUATL,BENITO JUAREZ,19.390170941,-99.135837419,1.459605144938759,0.2483489818448359,0.6422410719797161,0.3027985986684575,0.8510475918290459,0.1392864418542132,0.7825014347404696,1.383665149093804,0.9308586746555864,1.706321876741946,3.1264401306421687,0.8017805720856735,0.4833003528201368,1.4948848696514712,0.9843160024747876,0.7927069738875269,17288.0
IXTLAHUACAN,IZTAPALAPA,19.344062041,-98.998838575,1.439295603200469,2.215070460738709,4.944855496006005,5.67320757060538,5.814043734043858,3.140666440520444,0.41232674478868,6.397371135860831,6.168492456901884,9.496696005272868,2.090788601596376,1.894633578216634,6.227935433386428,6.909304167983061,1.8173464350786117,6.410349188998231,7477.0
ISSSFAM No. 1 (U HAB)-VILLA TLALPAN,TLALPAN,19.278192549,-99.162460003,1.44570793237975,0.4385291411137111,1.4658134723763,2.204770793991035,0.4378145628995466,0.4102091175780027,1.0279863897079422,2.175495679896789,3.794723042131839,1.002769197717826,6.706081184840596,1.7011584226344336,0.5731696766818113,2.2002951318086788,0.5509351930008287,2.39625188941412,26444.5
ISIDRO FABELA I (PONIENTE),TLALPAN,19.300443252,-99.178255311,0.9645757965746492,0.3833964330494533,0.595815661999199,0.8716944370463185,0.8295533690553749,0.382265605916391,0.6267236516107455,0.8931519894459177,1.4345619765538256,1.0516071570081549,3.9521828619201855,1.97797143545813,1.271442250377532,1.1694173608179768,0.7443529407128596,0.647163584908448,28638.5
IRRIGACION,MIGUEL HIDALGO,19.444104111,-99.210667715,0.6232948592965688,0.4034545949917449,1.183508604548993,2.9796339958033733,1.6554628023964382,0.0586998880208094,0.3029549062919381,2.0922488127308703,1.9405025957420543,2.056441823552369,0.8105754404474329,0.6122687280631812,5.530584542890868,2.276206495031606,0.2616021234430302,0.6800975024737053,55295.666666667
INSURGENTES MIXCOAC,BENITO JUAREZ,19.372888332,-99.184065915,0.6189725668824435,0.4904804625402938,2.260836846058045,0.5077577415398791,0.7245968168835164,0.2845591537262933,1.0425283989719691,1.7657407603374713,1.185233152532791,0.6398847253815793,2.102634101034365,0.2186893537215999,1.53703884101962,2.096279204444024,0.4551206860308497,1.0745812467732871,52407.90625
INSURGENTES CUICUILCO,COYOACAN,19.307310181,-99.1829601,0.2688524938367177,0.5979422228147232,1.0947350218306662,0.9283860465441616,0.9002767739159547,1.2315194951566264,0.5042119793406944,0.932108060681582,1.336302495199275,1.7186621207665806,3.198021441132529,2.0677984030475467,0.3721527071509459,1.96561080142166,0.9893901197241566,1.5283447272043995,34532.931034483
INFONAVIT IZTACALCO (U HAB) I,IZTACALCO,19.385266723,-99.106447036,1.1428259433712251,0.7395740923353301,2.523034252793157,0.914148620358884,1.8711809006020437,0.9061910577491374,1.0859032851791628,0.9342822408157926,1.3986778895683545,2.1267677908490907,4.525287739345533,0.3185501622082518,1.9846860763812648,2.147979602672625,1.5473822681638372,2.012765723932745,19923.0
INFONAVIT CULHUACAN ZONA 3 (U HAB),COYOACAN,19.32762688,-99.119330886,2.219203204848396,1.4570176130279338,2.0787042576490857,1.5903286323847108,1.0821743004201492,1.0679537767769014,0.1468974031741791,3.001412308580912,1.0513759523979305,2.882024065120218,4.006461933850257,0.610726921120587,2.778034452210164,0.3534596139835502,0.627732839752959,2.4579324120748143,49861.0
INFONAVIT (U HAB),AZCAPOTZALCO,19.461111532,-99.162040484,1.2532977843040405,0.707716648181046,1.3631621691265814,1.6058696110476345,0.296687917687959,0.749985758782486,0.5896319384513202,2.5940108857201114,1.0322889525723336,1.221099686549629,4.070156469185504,0.6789015000159476,2.744744894423196,1.5049589413445614,0.6833337110314154,0.7454467327350511,13056.0
INDUSTRIAL II,GUSTAVO A. MADERO,19.475664192,-99.128489229,0.9394226931738502,0.3559538494441731,1.0871739174441342,1.052327777898543,0.3325725644345264,0.231028347618211,0.584471359664813,2.5331193471270104,0.4623515762381539,0.6787707427593317,3.6845780625262408,0.0299945794029945,5.3600787954691125,0.046681107011194,0.7061820581954034,0.869679981278942,35211.25
INDUSTRIAL I,GUSTAVO A. MADERO,19.473929433,-99.123855873,1.3584537013678304,0.2400661815380375,1.0268725287172873,0.9455511141565748,0.3184268179433221,0.114082702093726,0.4007165122548732,2.0107440831387984,0.36381952265818,0.3776948825697151,3.523976795481813,0.1476022390556578,5.512633513557912,0.5688947445892567,0.3482540866190449,0.4302349070166659,28453.2
INDEPENDENCIA SAN RAMON (U HAB),LA MAGDALENA CONTRERAS,19.332465516,-99.218232643,1.8691785619900516,0.7972167974991564,4.071048148259907,2.1829672015142174,1.952777070956072,0.7270525493785278,0.8004905726665151,4.149254394705668,1.6714694402684454,2.155924752120556,1.744495364789678,0.7317189396769314,2.248413054475124,3.282233028535915,0.1998333127430563,0.7185544416372307,34963.75
INDEPENDENCIA BATAN NORTE (U HAB),LA MAGDALENA CONTRERAS,19.334891873,-99.20985708,0.9520296645224576,0.5821354239389399,4.634845346732125,2.996944512430085,1.0438461951805005,1.2151058174113936,0.5115313486981747,4.838495768137623,0.7571762249478078,2.9265185823055644,1.8309312937978168,1.1437587635290314,1.3897794564028076,3.48316729205271,0.8582125299618084,1.0588478060621491,24182.0
INDEPENDENCIA,BENITO JUAREZ,19.379743985,-99.147418402,1.4023176539425295,0.5776023963371463,0.9006494799498382,1.147922273566118,1.270002905419903,0.0987877001469176,0.752091420078805,0.8989645003600775,1.040244012760558,1.3788051390686142,3.173679983822087,0.4532469696805891,0.6993404819851939,1.3492900271715726,0.3729557954233494,1.3238824543612169,38281.62962963
IGNACIO ZARAGOZA I,VENUSTIANO CARRANZA,19.41415817,-99.095524923,1.0994753614796084,0.668088187658109,0.6947437968776646,0.6614200919303167,0.7962734261749389,0.7073678974636459,0.6255025943252278,1.059747758097332,0.9475104316138884,1.172573050656124,2.955757655700824,0.6354549981299363,2.0598518013757454,3.8009660308344455,0.6911819218575654,1.4128695980804638,19172.0
HIPODROMO II,CUAUHTEMOC,19.406351819,-99.173110584,0.5302386783438309,0.2155691652629174,0.7594891974456014,0.5551031837514531,0.5507907143544438,0.0702652599827023,0.5693818433606878,1.2507657703527126,1.391574792144824,1.9667133093630835,1.933596544157366,0.4072045503788953,1.7480188083173387,1.1671834983189917,0.2530525883855894,0.5546519599747113,60652.394230769
