Colonia,Alcaldía,lat,lon,hospital_near,hospital_dist(km),pharmacy_near,pharmacy_dist(km),clinic_near,clinic_dist(km),dentist_near,dentist_dist(km),doctors_near,doctors_dist(km),convenience_near,convenience_dist(km),supermarket_near,supermarket_dist(km),butcher_near,butcher_dist(km),marketplace_near,marketplace_dist(km),greengrocer_near,greengrocer_dist(km),mall_near,mall_dist(km),school_near,school_dist(km),university_near,university_dist(km),kindergarten_near,kindergarten_dist(km),bank_near,bank_dist(km),atm_near,atm_dist(km),target
AQUILES SERDAN,VENUSTIANO CARRANZA,19.44742686,-99.0906897,46,1.8117448591649044,18,0.8360702717070636,28,3.180045230264095,42,3.117623683899514,69,2.530217413820736,79,0.9056272972360293,427,0.923120366150781,42,2.301947233689503,66,2.3147730451084394,43,2.7427927004341988,24,0.8035429631861942,432,0.18399634069548038,16,5.71300344616341,34,4.303737214962831,51,0.7483149728572722,90,3.0741001063754863,29803.25
ANGEL ZIMBRON,AZCAPOTZALCO,19.466423017,-99.189270617,16,1.5667339539059164,49,0.8419547770015976,2,1.829279720495441,47,1.3068611683387048,47,2.7262036193964807,630,0.44404938365792546,32,0.621256726486518,0,2.2216287857209274,70,0.6096252731420628,2,0.895474713225699,3,3.528615448710719,485,0.5210668732405191,6,4.621149529858416,15,1.1409728829155534,543,0.2667260370679121,42,0.7527380288790694,32496.0
ANAHUAC LOS MANZANOS,MIGUEL HIDALGO,19.446411129,-99.184758246,16,1.0093164442457647,347,0.7532841615954167,48,0.34971522778714154,66,1.4042152340903948,71,1.5552410345754473,685,0.7407868710023315,345,0.6366030855748039,10,2.13980732447049,13,0.938124127339366,14,2.1189934302116322,19,1.5152334643764844,83,0.9089867824085918,6,2.957654532108632,40,2.300849074037854,472,0.7493765803653584,82,1.7553079725490732,39973.777777778
ANAHUAC LAGO SUR,MIGUEL HIDALGO,19.445160131,-99.187438948,156,1.1217253802269236,347,0.44846025891189145,38,0.5508657162890188,66,1.692445194179288,44,1.2749799908781088,683,0.554432991703892,345,0.6182589769510554,10,1.8691571014527062,13,0.6271608222059702,14,1.849264337086535,23,1.311898289802584,66,0.9069469874599247,6,3.1766311640877762,55,2.2033489090239313,472,0.4459564703109842,82,1.442148415268857,35661.75
ANAHUAC II,MIGUEL HIDALGO,19.441236171,-99.176920994,101,0.5613850649914945,411,0.13081668606633642,48,1.0186018957743883,66,1.6817090786814317,71,1.7507028408989407,861,0.11692348966891544,283,0.41331846917124376,10,2.371505886728711,13,1.6153212524003695,22,2.085412343551011,19,1.3886050126437866,83,0.5918644757428599,6,1.9958350102669533,40,1.5686588860460349,392,0.20763849865570078,62,1.916707664257586,52915.129032258
ANAHUAC I,MIGUEL HIDALGO,19.446933836,-99.175479405,101,0.6957039856482506,411,0.774078590344912,48,0.7634106382368202,66,1.0530655073815516,47,1.8249550104383767,861,0.7548558883066679,283,1.0301294156295688,10,2.8548482143722342,33,1.7596407040112445,2,2.110925384162865,19,1.958869772495544,119,0.8977702213888789,6,2.114241510245218,40,1.3318817356843522,392,0.48453696672767227,62,1.874913045132123,35334.888888889
AMPLIACION SAN FRANCISCO CULHUACAN (EJ),COYOACAN,19.335323887,-99.126197083,161,2.089642072246734,394,0.7253226992925302,87,1.6358417747320024,23,1.992566278520233,42,0.37044652303173214,25,0.357645364916702,282,1.2123087204270577,52,2.031438067169406,9,0.3050533579115168,47,2.0187335062858827,21,2.906865245334516,384,0.4708593291581545,78,1.7878161841541225,9,1.47211815704645,641,0.702221918889861,110,2.2833309016104626,30664.0
AMPLIACION PETROLERA,AZCAPOTZALCO,19.482938754,-99.195349645,60,0.7659055012845628,210,0.8457718444555835,57,3.064865886528057,47,0.9033755313086336,6,2.1134005342214364,1028,0.5242530348924459,88,1.041949655531176,0,2.158474243122983,20,1.0349829521474534,2,2.4887124246061876,3,4.2395761108908205,169,0.6903785569529641,5,5.242320835351403,14,1.235197305104325,145,0.8348945868741278,42,1.206221024060422,19103.0
AMPLIACION MIGUEL HIDALGO 4A SECC,TLALPAN,19.273933304,-99.210690693,91,3.0355474381017693,422,1.391413274958547,68,1.5493460774131542,57,2.836991193219578,67,4.66730663154489,893,1.374128519498256,90,2.8018589026208915,28,2.4086654268651024,71,5.890412174149325,3,2.7581098487814666,7,4.364026469105418,303,2.607531015505331,12,4.433315779555506,10,1.2077730219886849,538,3.6522763862856515,108,4.21559902833947,14872.0
AMPLIACION CANDELARIA,COYOACAN,19.328293368,-99.149474549,161,1.305050278443888,131,0.7199996112645384,87,2.0090290365082337,46,0.6083792205487257,54,1.615233378284328,524,0.7332498355242819,144,0.8114535775055504,24,1.6316187462379441,10,1.8505316903740672,20,1.2782514199555277,21,2.5519355978111085,506,0.7114411986883141,11,1.9320698039388562,36,1.2252070242174282,637,0.49360735954933266,110,1.0862300413454906,40890.0
ALPES (AMPL),ALVARO OBREGON,19.357095949,-99.209646133,158,1.5947587867635198,556,1.255920927411725,10,2.8405212983868204,44,2.6110251393945103,78,2.1581021677625225,143,1.2061306412999244,21,0.7671422221889135,66,4.569425428178236,12,1.897069758144212,21,3.023129018400717,25,1.2448223467022335,88,1.754328359524889,60,3.0230722987430303,12,2.149884669394156,26,1.146511490397803,1,1.7348182075241494,48496.882352941
ALPES,ALVARO OBREGON,19.36014034,-99.19364841,14,1.1357537362202579,497,0.662680498896018,10,3.454384360999618,64,1.7084973595490816,65,2.398349752545422,605,0.2859565797939989,22,0.6998504055089134,66,3.4051066627000446,24,2.406497816694006,21,1.98014104006074,25,0.46727073804701996,357,0.5733394323436323,1,1.7003996739546394,71,3.759489193085557,559,0.33297553350578396,84,0.4618040596244929,55592.608695652
ALIANZA POPULAR REVOLUCIONARIA PONIENTE (U HAB),COYOACAN,19.314392324,-99.121699768,96,0.8863048793780954,238,0.40393980996211204,12,1.1481085109620264,36,0.2982418900377189,25,1.1210312997941663,457,0.47573836309165957,202,0.5374181151565293,14,2.4532805285749464,30,0.7610428202103012,20,3.8443329110548174,21,4.94902997937522,313,0.8090372027225786,11,2.008093622776294,9,1.2852961013813904,227,0.43798058054828914,23,1.9039748172292363,16963.25
ALIANZA POPULAR REVOLUCIONARIA ORIENTE (U HAB),COYOACAN,19.313589004,-99.117254503,96,1.2568123115729712,238,0.7748964909681237,12,1.6125693063997038,36,0.7668552513893844,25,1.3947276378796434,440,0.47248973789455895,202,0.8598279068583394,14,2.580440607514355,30,0.28615539358446834,44,3.732977307107003,21,5.295620016646834,229,0.5453090554215961,11,2.46934287465349,9,1.2855516483819378,227,0.7876517850044318,23,2.3783456211549177,16363.5
ALFONSO XIII,ALVARO OBREGON,19.375799729,-99.194577775,110,0.48935786998881037,484,0.6737055865452266,10,2.489968328334877,64,0.4299417831714514,65,1.7546498613448707,574,0.2596449658656674,22,1.328364734587603,66,1.9638344268531938,37,1.7573674646230522,21,0.4413863183320867,25,1.8687903859384842,304,0.20604664640902706,1,2.470357063449194,71,2.3236769880183696,455,0.8806888147521778,83,1.417965920124835,32108.142857143
ALCANTARILLA,ALVARO OBREGON,19.339065606,-99.246995058,43,2.3394171120666267,432,0.4762890546708409,84,3.738622565398909,62,0.9278465972458083,78,4.810888414485676,1034,0.826087483006683,20,0.403974996903185,6,3.5211874850998015,12,3.158885552336682,37,1.0237995312323038,13,0.42401969191333555,395,0.27533068320393755,77,2.8457142495156273,12,2.9226598705372204,666,0.418776802163404,54,2.6665110002866568,34814.533333333
ALBERT,BENITO JUAREZ,19.370544988,-99.139863348,151,0.45804474975728204,369,0.35427979999723175,54,1.5805919369422652,7,1.2583150586414589,41,1.1885771552325444,864,0.22079734861180045,152,0.17191208868393493,25,1.1428331943746808,69,1.6698574297680226,29,1.1307126380465087,21,2.320796704237202,247,0.5075805804233331,10,1.8764543374242222,27,0.9547824521816897,393,0.41930357609214186,81,1.5499897625463381,37187.4
ALAMOS II,BENITO JUAREZ,19.394620899,-99.142369367,71,0.7887510606504637,113,0.16391072349993357,6,0.7939354738206523,3,0.150360697402324,70,0.46769163615077647,305,0.022968109587246495,112,0.0693405972218888,46,0.5386415282012349,16,0.6989599904289072,11,0.9012254691891356,1,2.310915679916813,322,0.5547910772857518,67,0.41969332083541117,24,0.6593194692811954,210,0.14559120800590805,26,0.6485848326350292,33186.5625
ALAMOS I,BENITO JUAREZ,19.401078,-99.141246547,71,0.6875808307983073,109,0.6728741413748153,6,0.5478108227640617,41,0.6758520034425404,62,0.5527468078442297,423,0.4334995652246775,262,0.6943608161292175,8,0.5142976696769866,16,1.4187337742030803,8,1.0216443375043844,1,1.8767835738314107,322,0.3894671921458897,67,0.8669143575158793,20,0.4799503601750594,206,0.4443097192314813,25,0.4446303012401745,36059.357142857
AJUSCO III,COYOACAN,19.314174916,-99.164960536,135,1.917294394480041,201,0.24752413706045154,20,1.5029139535946447,10,1.2318619865073381,24,1.2320639239077458,797,0.37349714386455907,184,0.2992521614798271,39,0.3983197309868358,71,0.7041094571838755,28,0.4020684795099227,0,4.0538499060008775,144,0.7853552410512346,2,1.1550633891067654,35,2.1146922983326837,182,0.7511171919451244,33,0.8016287459235011,31675.0
AJUSCO II,COYOACAN,19.320241694,-99.161042855,137,1.9358519088537398,116,0.47563765755871973,20,2.290968842452465,46,1.650555048754866,24,0.8054057515909512,730,0.21056550223475975,329,0.5836240124986546,39,0.6221811852106343,71,1.435503237062499,28,0.6263632929028126,21,3.6980147073425274,138,0.5786351357627197,54,1.5160006535266526,36,2.6077586439135962,573,1.1432954595084237,33,1.5536462102376714,25002.25
AHUEHUETES ANAHUAC,MIGUEL HIDALGO,19.449243474,-99.189334553,16,1.072817189746,347,0.5758632782599671,48,0.7181940433369098,66,1.5605698045970036,44,1.50486003816476,685,0.21208978603734369,33,0.9873158998853534,10,2.193688951789963,13,0.8754036132880201,2,1.9897924097501594,23,1.7153244522036049,93,1.0272698407185068,6,3.521506318220145,55,2.536250070208371,472,0.5654413524193456,82,1.519066044345515,60656.0
AHUATENCO,CUAJIMALPA DE MORELOS,19.365697393,-99.306313647,153,1.4985849062902832,426,1.265745670164348,83,1.369473231404094,63,1.3983957498353796,73,1.2818286679575759,897,1.158133128455586,406,1.2016887295843974,43,1.3378461778228954,65,1.3474850734399086,36,1.328057768509322,26,1.3135903426479365,285,0.6969820394494054,64,3.120679670560102,65,1.3872996867568992,667,1.5193660902268895,112,1.558237083929577,23054.833333333
AGUILERA,AZCAPOTZALCO,19.472942044,-99.155993881,61,1.0378120379918188,387,0.5018899865275422,27,0.7894878214292613,25,2.5860791331565767,47,1.728178088116813,792,0.5277079048866798,241,0.6751314952613863,0,2.173911366601009,35,0.40669313535377516,19,2.281774083232847,12,4.4507113427411795,410,0.754836117009534,6,4.043950681998711,50,1.1411161342015652,544,0.9796401030515658,86,1.598227183239112,34803.2
AGUILAS PILARES,ALVARO OBREGON,19.35565558,-99.20318574,0,1.7374203987646495,556,0.8194955043069716,10,3.2471594642182104,64,2.54884111850189,78,1.81763595979241,143,0.6182924411826389,19,1.3029142925374113,66,4.302560727729299,76,1.9775920228281298,21,2.7744614258652316,25,0.6777527565947191,357,1.6900276371555576,18,2.623883654105039,12,2.8442042376705694,26,0.544355146135573,84,1.5368343653855498,15718.5
AGRICULTURA,MIGUEL HIDALGO,19.450810376,-99.165317459,33,0.4327251499416144,337,0.5955226198904038,48,1.8170193557767622,66,1.3249266347402837,47,0.9748904848061529,548,0.46591859011716025,222,0.6231525515099293,0,3.509912333786172,33,0.6145664943761538,19,1.1090807169664028,19,3.005240043328622,265,0.402430905425597,6,1.7282440162942723,39,0.4894584809450889,600,0.8145242160222872,3,0.8545094137747852,299.0
AGRICOLA ORIENTAL VI,IZTACALCO,19.396108627,-99.061998962,120,3.620112300907041,23,0.1278315983466597,35,3.112706888317465,38,3.480989822904843,40,3.195242502756073,195,0.10948391777622903,47,0.518775726686819,21,3.1585988738243023,54,1.0009350407953617,25,3.234562490082083,27,3.8951690324095796,45,0.41110378233520967,16,3.0806346179962714,4,0.37499173144463777,375,0.4865496882892786,90,3.3820952755888936,17876.0
AGRICOLA ORIENTAL V,IZTACALCO,19.394973129,-99.069064405,88,2.943403398763196,273,0.18988110038324232,35,2.7186480171996354,38,2.8903689696672275,17,2.482224445929931,566,0.26366535615662184,47,1.0427017346843463,21,2.7501591495433484,54,0.7586951099211031,25,2.8436244252604848,27,3.6590412153719405,45,0.6004121367284384,16,2.3426609215889735,4,0.3826786797682033,688,0.41888162252236816,91,3.190125895389596,21159.842105263
AGRICOLA ORIENTAL IV,IZTACALCO,19.399866132,-99.065956383,120,3.031180882634464,262,0.4179009887219863,35,2.5245014182097267,38,2.93724041838289,40,2.6065668128438766,557,0.22825178383944375,47,0.5073527983884702,21,2.5711695697390478,54,1.2755361057327732,25,2.6460950464971464,27,4.230452459091119,249,0.34645405487485165,16,2.6990458889722113,4,0.5299453329051487,62,0.22276154608632784,90,2.816745682092344,23192.0
AGRICOLA ORIENTAL III,IZTACALCO,19.390840172,-99.077595329,84,1.9500661772830483,268,0.9189109372708991,35,2.771710547582516,38,2.5436261977009584,17,1.6854595035991526,1106,0.5093561420468408,189,0.8884911233243327,19,2.6085873086504834,54,1.143993025933335,15,2.3402723471454876,27,3.2688120956304987,381,1.209191001662452,16,1.5567581336353422,3,1.3307411715233135,344,0.7235907574001355,91,2.5179772123475113,25150.0
AERONAUTICA MILITAR,VENUSTIANO CARRANZA,19.420346482,-99.115715638,41,1.9855576563258523,336,1.2305329845528004,64,1.1178866600797,42,2.6250661360850986,57,2.5203184073559615,1113,0.6316809981818811,122,0.14912216676864548,23,1.4630883078044217,57,2.451545168092347,26,2.2318317923895084,12,2.8021081382093573,321,1.1546948178633483,16,3.7170137126883227,34,2.2384516899912232,292,0.5995429308980655,24,2.460072335704469,30860.5
ADOLFO RUIZ CORTINES II,COYOACAN,19.317705138,-99.154910861,135,2.371340155463054,116,0.6465415516029254,12,2.379777746636867,46,1.6978528039019223,24,1.4878062660381768,307,0.3657385047147298,329,0.770287189417817,39,0.7421624515764906,71,1.827016887772,28,0.7403026333387489,21,3.7917517508737393,144,0.7695314688349377,11,1.5735018094412312,11,2.0532400097617187,441,0.6245389417310595,23,1.6021783195006065,23294.25
ADOLFO LOPEZ MATEOS,BENITO JUAREZ,19.397020743,-99.159624671,77,0.940511819789991,434,0.23569670256253614,66,0.2180973037629464,4,0.6093818461305771,23,1.2310944446356282,939,0.24447227584275713,24,0.30851087351536205,46,1.3819290337284342,63,0.5679340015905975,9,0.7436845557455928,1,1.6518663502638045,3,0.49119941287194785,10,1.8029079313924699,26,0.601242664551133,386,0.31531529075952663,13,1.0123221969093954,37153.0
ACULCO (PBLO),IZTAPALAPA,19.373596327,-99.104860996,127,1.036604784232892,553,0.8368982082576256,67,1.9517384060780718,75,2.014535325866462,17,2.7983305336548416,744,0.8430376803285489,94,1.5659131680771188,51,2.095694717666499,28,1.6342527082970417,15,1.518532474615999,27,3.77772024569969,507,0.6062625807453382,16,2.8700863326271113,60,1.1378633830572409,304,1.791301174511368,104,1.8757848919369728,20986.333333333
ACUEDUCTO DE GUADALUPE (RDCIAL),GUSTAVO A. MADERO,19.524106683,-99.150095081,164,0.8547357092328971,589,0.661872945004685,37,0.810107500797704,82,0.6569220214725423,84,0.7919754725098519,63,0.12506176009565306,436,0.7437693522850269,80,0.6692774176845446,58,1.8745214192591992,58,0.6287395620185443,9,6.155997788820194,32,0.21921772057305117,74,6.3458294899351895,53,0.5581986354435567,713,0.9047899669376807,113,0.8257903750455107,29203.75
ACUEDUCTO,ALVARO OBREGON,19.397700945,-99.205095485,111,1.034124285245689,399,0.5470726224069977,10,2.220313117053916,35,2.062201528160015,63,1.2385429147795466,644,0.8616688108341525,257,0.4909824724995753,66,2.655121555562095,37,0.9202908331830587,13,2.593814287101865,23,4.28138507574495,498,0.23830876450697966,66,4.854220972150463,71,2.757111781969903,444,0.5383386892808324,58,2.0869874668744526,36152.0
ACACIAS,BENITO JUAREZ,19.363372029,-99.173680649,142,0.5398546911908964,151,0.4140863204169339,32,2.2268138640779545,65,1.792305325971777,65,1.4422788998488933,17,0.42542201475084207,333,0.7586725999315141,20,2.4003553942436575,24,0.7337703579867062,30,1.874981351969647,25,2.592448720452421,156,0.5384129775153379,1,0.5039924735648452,62,2.1067541713780815,190,0.7689155398182032,49,0.9847673373165534,44353.631578947
ABDIAS GARCIA SOTO,CUAJIMALPA DE MORELOS,19.351798117,-99.292906176,153,0.8587016395866003,491,0.7405633970020977,83,0.7205741781633342,63,0.6913806321361832,82,1.2528284958656541,1039,0.82859650355977,409,0.2629884313639339,43,1.6430711790166879,65,0.7875911946015177,36,1.6439550405529693,26,0.7813829656316018,26,0.3754283639191285,64,1.7228741353227834,66,1.28574951922582,668,0.6913664026457677,112,0.8046486015361118,36037.25
51 LEGISLATURA,GUSTAVO A. MADERO,19.483444517,-99.092905415,4,0.740558078767092,178,1.4927239711419045,29,2.1290088144191426,45,2.4874587229126233,9,1.8560552354655608,14,0.5606370948634892,17,0.26302745385633186,56,2.1984594322516275,29,2.1489112196506426,43,2.213251378748572,20,4.231933753349384,340,0.5024178286657917,74,5.170520338881488,72,2.709004688618999,428,1.0094084048046144,8,2.8828418541992895,42857.0
25 DE JULIO,GUSTAVO A. MADERO,19.495767566,-99.080763326,4,2.5995273805884924,493,2.3373261195867645,26,2.477123228639756,0,3.211372535408832,9,0.027353251849185002,461,1.917517978056606,155,0.18062654381313184,56,4.064848867550211,42,1.1851028823413914,43,4.078698729806101,20,4.0478587504995165,338,0.8199870010215009,74,3.9081760203011253,68,2.4540206477962516,45,1.589949391937437,101,3.605435122877988,32857.0
20 DE NOVIEMBRE,VENUSTIANO CARRANZA,19.443988794,-99.109031132,23,0.9915511999286817,460,0.2528781069101466,28,1.2534754999528819,25,3.3256276574015335,69,0.7953222727870828,1011,0.7328573235820045,197,0.7672123378978278,42,0.7146548537186299,66,0.9600685864963209,43,2.650694844881161,24,1.6813169611486918,474,0.3957858025771117,6,5.252745850970002,34,2.367225246363228,622,0.31769514643248725,9,2.7449644059069542,15018.2
19 DE MAYO,ALVARO OBREGON,19.362045026,-99.253527677,114,2.3226230980963694,479,1.3822716801800452,84,1.8891151441739418,62,3.135500334418107,83,3.580164777651436,828,0.3922068541806312,65,0.8875146060928679,105,3.062213475358994,72,1.206536575410748,37,3.0074764333459023,11,1.79806740877191,428,0.43324301916727304,4,0.8805284926961351,12,2.4875016768460574,339,1.1018590815501472,39,1.6693868885632672,27151.0
15 DE AGOSTO,GUSTAVO A. MADERO,19.484954918,-99.108504951,102,0.5819452391430074,178,0.16283297901132474,29,0.49409733929219335,96,1.0721352734310372,76,2.012022790503891,912,0.4489531208416739,136,0.30321005713228927,56,1.923380974902717,29,0.5115812946079435,43,1.9495695076306068,12,5.158039977504161,172,0.17221652526920428,74,5.361832749893027,72,1.1014960699160845,286,0.41450981968040407,10,1.5575082212343823,19231.0
10 DE MAYO,VENUSTIANO CARRANZA,19.433402149,-99.117404196,31,1.3525055371454968,554,0.9125981379329282,28,1.3572506773102455,42,3.204232645854101,69,1.7172923053235987,1114,0.24599527343501548,348,1.3283628062324588,23,1.2682958906763457,66,2.147962758904576,26,2.0097186566778076,12,1.5356901185175205,465,1.0967835513088486,6,4.326300400767812,34,1.3151864933767625,292,1.238445666499608,29,1.9629693740017968,17857.0
7 DE NOVIEMBRE,GUSTAVO A. MADERO,19.459520493,-99.118747046,23,1.0224584345113066,83,0.7398786178692549,33,0.8705074036031897,25,1.6291143100174308,69,1.2783310863932937,1009,0.5247032172298207,223,0.9030052351096785,41,1.1863118592051727,23,0.32573677041544696,1,1.390605916578855,12,2.143304568494619,468,0.5639262470168371,6,4.884199771574073,33,1.2004096518272538,88,0.8444581744191885,9,0.9205160029552288,17757.5
7 DE JULIO (AMPL),VENUSTIANO CARRANZA,19.432517826,-99.109546525,46,1.196951763517839,554,1.0265381085635459,28,1.8426662983810944,42,2.456661660700672,69,1.8758234321134692,1118,0.5610486169516946,122,1.6437522972355756,42,1.914384826771331,66,2.193805825624305,26,2.7816982449319188,24,1.9211713048923424,155,0.7435372810053321,16,4.480441766784267,34,2.1440352942436216,622,1.5075686933587313,24,2.7814068191517443,23417.0
1RA VICTORIA SECCION BOSQUES,ALVARO OBREGON,19.3874441,-99.19772578,111,0.6921358537587311,366,0.6328328738726998,10,2.1780016585721245,56,1.2868329407068089,63,1.8762581457825405,353,0.5757188353291558,354,0.9522396903185467,66,1.6871588573378513,37,0.5350528008576197,13,1.2257908872898913,25,3.128626976103835,315,0.5077584179611534,66,3.6064672860189613,71,1.937999469531068,689,0.7414303016768364,58,1.388306528949454,31250.0
ZONA MILITAR FAVE SEDENA (U HAB),IZTAPALAPA,19.311540841,-99.083730371,81,0.19407453765679056,509,0.4006035439307697,21,3.593563266223494,70,0.8098352119836673,25,4.689415985852658,1158,0.3040983073839825,278,0.8175977603384298,49,0.40830747732297057,74,2.0081453780057483,44,0.6826009985525759,27,5.780888348521285,369,2.6204699397736237,79,4.526333436883681,7,2.726177982976942,571,0.8697199030632269,23,5.8990513383302705,0.0
VILLA QUIETUD (FRACC),COYOACAN,19.30456475,-99.105070054,96,2.519628680761126,520,0.5609053201088763,12,3.066734370553256,37,1.8391089212246807,25,2.421418183912711,1148,0.5127425073855107,334,2.1549281549473336,60,2.0859773790993246,30,1.3733744964328314,44,2.345891223336158,21,6.883592317551294,329,0.5972242211369455,11,3.862145614212908,6,2.151237403507432,508,2.1262014605483333,23,3.8738666775078134,0.0
VILLA PANAMERICANA 3ERA. SECCIN (U HAB),COYOACAN,19.307899506,-99.172468415,6,1.3500756598536743,108,0.14984525669017648,20,0.5233566096885282,10,0.18764710922284458,15,0.19235389382629325,243,0.4088430688257231,163,0.21295491934907637,12,0.17650641763390348,71,0.4156756385946591,35,1.1657437362267191,0,4.097592156004502,144,1.5633233893608087,2,1.0879646377581749,35,2.1125499016565485,197,0.6112085249740731,33,0.7072204023261445,0.0
VERTIZ NARVARTE,BENITO JUAREZ,19.381628375,-99.153719228,18,1.239247235490844,94,0.17920374633471509,8,0.7295214845074571,14,0.9003900457478142,70,1.4377420895261235,431,0.11280408974293873,421,0.5105573637424766,44,0.7368463240881709,77,1.0293070917804048,38,0.7783239668092284,1,3.3093205263268564,131,0.2643663510457227,10,0.8577819422234131,62,1.3201511012537523,660,0.3939474863035044,22,0.9321776979190738,0.0
VENUSTIANO CARRANZA (AMPL),VENUSTIANO CARRANZA,19.444104965,-99.104934441,23,1.2269569309852109,460,0.18954155111462997,28,1.6803840206579803,42,3.127215754209802,69,1.1498975152282094,1011,1.0399096044766205,251,0.5776655881110152,42,0.9975300292405783,66,1.1701112366019053,43,2.616113713707093,24,1.26964099810914,155,0.6402487063444255,16,5.529269071893872,34,2.7710405030333596,622,0.6892324493791065,9,3.050369342068447,0.0
VALLEJO I,GUSTAVO A. MADERO,19.466982477,-99.135949384,38,0.9671942740411205,34,0.5792530239649376,33,1.1764761949482456,25,0.5428062241993762,3,0.6108016050957686,1389,0.1587740221224021,263,0.18208425102443188,41,2.956979548094416,64,0.29261926150098594,1,1.2383885369067715,12,2.8321555858970577,44,0.6816614091823504,6,4.119938029517458,33,0.969766960747217,77,0.5607521456297594,9,1.0855529911684891,0.0
VALLE DE SAN LORENZO I,IZTAPALAPA,19.297920411,-99.076847351,81,1.697304759437182,508,0.24550795256559935,21,4.560727950091449,70,0.8856631497295726,25,5.455736894789534,1139,0.1176834233964457,418,1.0730919831358516,58,0.4481041063985063,74,1.8067156322622389,41,0.11734519555692294,27,7.164789530211728,329,3.129873429414212,79,5.996253499522626,7,4.313505179374706,572,1.7224326063246747,37,6.163656820929332,0.0
TRANSITO,CUAUHTEMOC,19.418741181,-99.131818987,113,0.5334290472528301,55,0.6978986645824995,40,1.0486440870777607,41,2.8681903329663148,11,1.1993465429540533,232,0.6192177998472495,350,0.24100901822989396,23,1.0451842685756814,57,0.7535434113305429,26,1.0608415199399115,1,2.6111277324068993,80,0.5447758662268563,67,2.867413452695449,34,1.8783552918696051,464,0.4620700663412131,24,1.4744866098391645,0.0
TORRE BLANCA (AMPL),MIGUEL HIDALGO,19.454617677,-99.199572808,89,0.34518815284887067,221,0.6553545845835439,2,0.21977204207019427,66,2.4265050421292784,44,1.9280408550794235,562,0.16523405676184016,201,0.3140344178081026,10,2.672297764897606,70,1.1105444976728027,2,2.2932447294241105,4,2.0244144228280203,93,0.3929650193912702,6,4.745613739007652,15,2.81488589688125,144,0.2194979205570387,82,1.6143722214971867,0.0
TOLTECA,ALVARO OBREGON,19.390053186,-99.19804784,111,0.6739437015602583,366,0.5068103746834658,10,2.251617299641019,56,1.5532084298559499,63,1.5941449951200006,353,0.4486173823010928,240,0.9999153942626139,66,1.7234476515997101,37,0.4250935884896707,13,1.4685174001921766,25,3.4185992959186957,315,0.45389933315739694,66,3.7740041845042205,71,1.9289706346749553,689,0.7654638452373194,58,1.3197266370221008,0.0
TLAXPANA,MIGUEL HIDALGO,19.441705913,-99.169034067,101,0.270301482054579,266,0.5714028083537639,48,1.6142159244843124,66,1.8073604682870863,47,2.0423857990344074,547,0.27658325794319055,218,0.7132524406158288,10,3.1381417078924545,33,1.5209071617002827,19,1.9048173527699583,19,2.103587289281702,119,0.6380257181414856,6,1.237597176157906,40,0.8044402181667281,518,0.6965390770246513,62,1.090856134338245,0.0
TLACUITLAPA,ALVARO OBREGON,19.353542322,-99.240148121,30,1.8869370743049012,365,0.8751098784749354,84,2.0330700898101175,62,1.7608408348605138,78,4.382990738006191,828,1.3892473320863297,306,1.0257488678252313,105,4.517893746510978,12,1.5550425379383357,37,1.560850825655948,13,1.64949518066901,82,1.1996051802214325,4,2.570527360893926,12,1.280421518983877,24,1.1544044497893922,54,2.5934523031777346,0.0
STA MARTHA ACATITLA NTE (AMPL) II,IZTAPALAPA,19.373959406,-99.012122134,147,1.2146741322795704,501,1.9637807447487738,77,2.496001125924261,58,2.812648574826436,77,2.9796661655373495,593,1.4414455207722474,351,1.23907171053701,40,3.79087795102658,67,3.5411672391948747,15,8.209733751342204,2,3.0466310731730206,480,0.770156464228443,75,3.0804286754705474,64,3.950430948834731,661,0.4904026973660001,99,3.074977356450256,0.0
STA ISABEL INDUSTRIAL,IZTAPALAPA,19.353071118,-99.103871473,42,0.5550367909383881,585,0.34059321622069816,3,2.042126754743184,75,0.31846817971837543,42,2.7071830224666087,446,0.7162822393581043,423,0.27793777834908784,51,0.5876716446529239,28,2.3674278705508893,47,2.039043468394085,27,3.5954184123563078,390,0.8167539293036303,79,2.7543940949532995,56,0.8373265861101592,691,0.3232374306912627,104,3.074001982403653,0.0
SIMON  BOLIVAR,VENUSTIANO CARRANZA,19.449378235,-99.097399317,23,1.6665713755437708,296,0.720815645022311,28,2.5108490290030088,45,3.3996740495500615,69,1.8248649519774103,79,1.3398182896607425,251,0.619731548669952,42,1.586894944407862,66,1.5814657795523548,43,2.2078033434829343,24,1.0563378813630553,432,0.7015737292205722,16,5.963147276924035,33,3.639942857656457,51,1.0309833801698791,7,3.1110200725217965,0.0
SAUZALES CEBADALES (U HAB),TLALPAN,19.297506804,-99.11059389,90,2.0994543176315457,520,0.45972469302325847,16,2.4272143009817095,37,1.4089631531581057,25,2.0784039786083612,584,0.20361981078360328,208,1.5727951889601253,14,2.0890574796643575,74,1.7493143567616753,44,3.0547468687427104,21,7.157647848255082,329,0.46623717977231477,11,3.6045557299824265,6,1.2306874387196594,370,1.5041566130782265,37,3.598986198821761,0.0
